2.183642425537109375e+02 -1.723418579101562500e+02 1.101291046142578125e+02 -7.650362396240234375e+01 1.536611175537109375e+02 -1.113204650878906250e+02 9.316796875000000000e+01 -5.039071273803710938e+01 7.670805358886718750e+01 -5.652370071411132812e+01 4.612729263305664062e+01 -2.369534873962402344e+01 6.418167114257812500e+01 -4.741911697387695312e+01 3.876834106445312500e+01 -1.917627525329589844e+01 5.797326660156250000e+01 -4.184077072143554688e+01 3.502118682861328125e+01 -1.958994483947753906e+01 3.629388046264648438e+01 -2.653041458129882812e+01 2.192244720458984375e+01 -1.152341556549072266e+01 1.099653148651123047e+01 -2.713151454925537109e+00 1.054498958587646484e+01 -1.538084864616394043e+00 5.206799030303955078e+00 -3.692726135253906250e+00 3.013168096542358398e+00 -2.096508741378784180e+00 4.953814029693603516e+00 -3.369132995605468750e+00 2.985001802444458008e+00 -2.068569660186767578e+00 4.290627002716064453e+00 -3.309712171554565430e+00 2.350123167037963867e+00 -1.390037655830383301e+00 3.799654483795166016e+00 -2.709082365036010742e+00 2.512549161911010742e+00 -8.861964344978332520e-01 1.990923881530761719e+00 -1.205861926078796387e+00 1.212219715118408203e+00 -1.019901037216186523e+00 1.703202009201049805e+00 -1.245189428329467773e+00 1.046132802963256836e+00 -5.059709548950195312e-01 1.870112061500549316e+00 -5.492573976516723633e-01 1.396837234497070312e+00 -1.115563273429870605e+00 1.323658466339111328e+00 -8.946552872657775879e-01 4.546732902526855469e-01 -8.630966544151306152e-01 1.327825665473937988e+00 -5.929701328277587891e-01 6.940422654151916504e-01 -9.642679691314697266e-01 4.977858066558837891e-01 -4.426655769348144531e-01 6.893527507781982422e-02 -2.169926464557647705e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.222387619018554688e+02 2.673846817016601562e+01 -9.161399841308593750e+01 7.638222503662109375e+01 1.212271347045898438e+02 1.764475822448730469e+01 -9.301544952392578125e+01 7.571530151367187500e+01 9.042010498046875000e+01 2.137741661071777344e+01 -6.801097106933593750e+01 5.561753082275390625e+01 3.732434463500976562e+01 6.616174697875976562e+00 -3.015852355957031250e+01 2.097132110595703125e+01 2.794564819335937500e+01 6.596391201019287109e+00 -2.090340423583984375e+01 1.733477973937988281e+01 2.308810615539550781e+01 5.357495784759521484e+00 -1.790821456909179688e+01 1.355189132690429688e+01 2.032105636596679688e+01 5.218966007232666016e+00 -1.503188037872314453e+01 1.263923549652099609e+01 1.788307952880859375e+01 3.747091293334960938e+00 -1.395457267761230469e+01 1.053725528717041016e+01 1.679312324523925781e+01 2.976776838302612305e+00 -1.356904792785644531e+01 9.435503959655761719e+00 1.738277244567871094e+01 4.020527362823486328e+00 -1.281221199035644531e+01 1.103826904296875000e+01 1.683516883850097656e+01 3.718530178070068359e+00 -1.263729095458984375e+01 1.048304843902587891e+01 1.548575210571289062e+01 3.555587291717529297e+00 -1.169483375549316406e+01 9.507742881774902344e+00 1.351603126525878906e+01 2.916836977005004883e+00 -1.049703884124755859e+01 7.999208927154541016e+00 1.358181667327880859e+01 3.214502573013305664e+00 -1.021970272064208984e+01 8.348077774047851562e+00 1.128064250946044922e+01 -3.825463294982910156e+00 -8.697759628295898438e+00 6.080107212066650391e+00 1.090525245666503906e+01 2.805261850357055664e+00 -7.905257225036621094e+00 6.968640327453613281e+00 1.030728912353515625e+01 2.888480663299560547e+00 -7.780379295349121094e+00 6.112494468688964844e+00 6.909449100494384766e+00 3.232405185699462891e+00 -6.029684543609619141e+00 9.669255018234252930e-01 8.332081794738769531e+00 1.790923953056335449e+00 -6.484822273254394531e+00 4.915613651275634766e+00 7.193986892700195312e+00 -2.598684072494506836e+00 -5.713749408721923828e+00 3.514733314514160156e+00
3.837723083496093750e+02 -9.790645599365234375e+01 7.964070892333984375e+01 -3.624263610839843750e+02 2.006259918212890625e+02 -5.492132568359375000e+01 3.799434280395507812e+01 -1.891847534179687500e+02 1.232472229003906250e+02 -3.382895278930664062e+01 2.379285812377929688e+01 -1.161007308959960938e+02 1.297665710449218750e+02 -3.053809356689453125e+01 2.364255523681640625e+01 -1.238863067626953125e+02 1.051138381958007812e+02 -2.994892311096191406e+01 1.984855079650878906e+01 -9.878266906738281250e+01 8.859266662597656250e+01 -2.917706298828125000e+01 1.769715499877929688e+01 -8.175677490234375000e+01 9.100212097167968750e+01 -2.667950439453125000e+01 1.768759727478027344e+01 -8.518649291992187500e+01 8.584446716308593750e+01 -2.299637603759765625e+01 1.623944282531738281e+01 -8.109697723388671875e+01 9.063618469238281250e+01 -2.364922523498535156e+01 1.445203781127929688e+01 -8.629467773437500000e+01 8.154211425781250000e+01 -2.244930839538574219e+01 1.611888885498046875e+01 -7.671588134765625000e+01 8.034757232666015625e+01 -2.172666168212890625e+01 1.331106281280517578e+01 -7.620039367675781250e+01 6.486714172363281250e+01 -1.750219154357910156e+01 1.267235565185546875e+01 -6.116232681274414062e+01 5.310393142700195312e+01 -1.458714675903320312e+01 9.720358848571777344e+00 -5.012741088867187500e+01 4.890922164916992188e+01 -1.251923561096191406e+01 9.525450706481933594e+00 -4.631032943725585938e+01 3.977959060668945312e+01 -1.105192184448242188e+01 7.807652950286865234e+00 -3.740737152099609375e+01 3.239636611938476562e+01 -9.801382064819335938e+00 7.404893875122070312e+00 -2.997707557678222656e+01 3.542704772949218750e+01 -9.327974319458007812e+00 6.045399665832519531e+00 -3.363804244995117188e+01 3.123954200744628906e+01 -8.545578956604003906e+00 5.819189071655273438e+00 -2.947912979125976562e+01 2.391131019592285156e+01 -7.608549118041992188e+00 3.299155950546264648e+00 -2.242713356018066406e+01 2.119796180725097656e+01 -6.379431724548339844e+00 4.290965557098388672e+00 -1.975459671020507812e+01
1.324927520751953125e+02 -7.776394653320312500e+01 -8.732260131835937500e+01 -6.230459976196289062e+01 8.394659423828125000e+01 -4.945048141479492188e+01 -5.382360458374023438e+01 -4.128800964355468750e+01 2.807262420654296875e+01 -1.996491622924804688e+01 -1.765664100646972656e+01 -8.815749168395996094e+00 3.055817413330078125e+01 -1.789700508117675781e+01 -1.965471076965332031e+01 -1.507287406921386719e+01 2.410111236572265625e+01 -1.417695426940917969e+01 -1.595112037658691406e+01 -1.119996929168701172e+01 2.010404396057128906e+01 -1.425312614440917969e+01 -1.303846454620361328e+01 -5.569505214691162109e+00 2.082978439331054688e+01 -1.483793067932128906e+01 -9.839447975158691406e+00 -1.081207656860351562e+01 2.021486854553222656e+01 -1.219033908843994141e+01 -1.279178142547607422e+01 -9.818699836730957031e+00 1.745238304138183594e+01 -1.274067401885986328e+01 -1.074024486541748047e+01 -5.187297344207763672e+00 1.718967437744140625e+01 -1.004416275024414062e+01 -1.141804790496826172e+01 -8.014231681823730469e+00 1.330944824218750000e+01 -9.716228485107421875e+00 -8.190670967102050781e+00 -3.955910444259643555e+00 1.168754005432128906e+01 -8.427151679992675781e+00 -7.382340431213378906e+00 -3.329077959060668945e+00 1.187062358856201172e+01 -7.663733959197998047e+00 -7.300567150115966797e+00 -5.374066829681396484e+00 1.179566287994384766e+01 -9.270693778991699219e+00 -1.686414957046508789e+00 -7.095625877380371094e+00 1.157610225677490234e+01 -8.791831016540527344e+00 -3.144769191741943359e+00 -6.842535018920898438e+00 1.002994728088378906e+01 -6.494105339050292969e+00 -6.290905475616455078e+00 -4.341768264770507812e+00 9.751544952392578125e+00 -5.726768016815185547e+00 -6.268832683563232422e+00 -4.795674324035644531e+00 9.172492027282714844e+00 -7.075472831726074219e+00 -4.316400527954101562e+00 -3.929501533508300781e+00 9.151659965515136719e+00 -7.192663669586181641e+00 -1.308404326438903809e+00 -5.505138397216796875e+00 8.803495407104492188e+00 -6.045980930328369141e+00 -3.013057231903076172e+00 -5.645275592803955078e+00
7.307869873046875000e+02 -2.091200103759765625e+02 -1.934543151855468750e+02 -6.729738769531250000e+02 2.254773254394531250e+02 -7.536334991455078125e+01 -6.622698974609375000e+01 -2.019266510009765625e+02 2.170401916503906250e+02 -6.369818878173828125e+01 -5.596752548217773438e+01 -1.997914428710937500e+02 5.705602264404296875e+01 -1.840713882446289062e+01 -1.903080558776855469e+01 -5.054102706909179688e+01 6.968453216552734375e+01 -1.964020347595214844e+01 -1.649575042724609375e+01 -6.479264068603515625e+01 4.638534927368164062e+01 -1.413189220428466797e+01 -1.196814060211181641e+01 -4.252827072143554688e+01 3.251597595214843750e+01 -1.063529586791992188e+01 -1.043994903564453125e+01 -2.889959526062011719e+01 3.443738937377929688e+01 -1.094724845886230469e+01 -8.896466255187988281e+00 -3.141567039489746094e+01 3.153725814819335938e+01 -8.490940093994140625e+00 -8.589580535888671875e+00 -2.913282775878906250e+01 2.949727630615234375e+01 -8.167976379394531250e+00 -7.545060157775878906e+00 -2.732115554809570312e+01 2.560018348693847656e+01 -7.572436809539794922e+00 -6.563560009002685547e+00 -2.355731964111328125e+01 1.844913291931152344e+01 -5.877084732055664062e+00 -5.807125568389892578e+00 -1.649568748474121094e+01 8.974609375000000000e+00 -2.612243413925170898e+00 -3.158000469207763672e+00 -7.984161853790283203e+00 5.863989830017089844e+00 -2.286381721496582031e+00 -1.490972757339477539e+00 -5.189974308013916016e+00 6.811828136444091797e+00 -1.983808279037475586e+00 -1.782143950462341309e+00 -6.268131256103515625e+00 5.912186622619628906e+00 -1.742909431457519531e+00 -6.539813280105590820e-01 -5.611463546752929688e+00 3.782484054565429688e+00 -1.056417226791381836e+00 -1.241746425628662109e+00 -3.413097381591796875e+00 2.135010004043579102e+00 -1.475144326686859131e-01 -1.139900445938110352e+00 -1.799203753471374512e+00 3.626546144485473633e+00 -8.182845115661621094e-01 -7.830590605735778809e-01 -3.445151090621948242e+00 2.119758844375610352e+00 -8.372873067855834961e-01 -1.795673742890357971e-02 -1.947307109832763672e+00
4.256595458984375000e+02 3.230201416015625000e+02 -1.559016113281250000e+02 -2.292132568359375000e+02 8.368806457519531250e+01 6.350833892822265625e+01 -3.065150070190429688e+01 -4.506515502929687500e+01 3.543832015991210938e+01 2.590094184875488281e+01 -1.528288650512695312e+01 -1.874697494506835938e+01 1.305866813659667969e+01 1.165312957763671875e+01 -1.458857953548431396e-01 -5.891698360443115234e+00 1.266611671447753906e+01 1.149466419219970703e+01 -1.300299286842346191e+00 -5.158721923828125000e+00 1.254900646209716797e+01 1.141107654571533203e+01 -9.683570861816406250e-01 -5.131001472473144531e+00 1.081618022918701172e+01 1.028232192993164062e+01 -6.263225674629211426e-01 -3.297168493270874023e+00 1.197413825988769531e+01 8.793255805969238281e+00 -4.657970905303955078e+00 -6.660475730895996094e+00 8.481616973876953125e+00 7.752113819122314453e+00 -6.827066540718078613e-01 -3.372902870178222656e+00 8.241885185241699219e+00 5.762971878051757812e+00 -2.296009778976440430e+00 -5.426340579986572266e+00 5.587742328643798828e+00 5.198075294494628906e+00 3.570816516876220703e-01 -2.018754720687866211e+00 6.126699447631835938e+00 4.303414821624755859e+00 -2.391681671142578125e+00 -3.646494865417480469e+00 5.526467323303222656e+00 4.173357009887695312e+00 -2.252959966659545898e+00 -2.837094545364379883e+00 4.584200859069824219e+00 4.090791225433349609e+00 -5.121270939707756042e-02 -2.068260669708251953e+00 4.522178173065185547e+00 3.101625919342041016e+00 -2.415151119232177734e+00 -2.235409736633300781e+00 4.369226932525634766e+00 3.505228519439697266e+00 -1.767795324325561523e+00 -1.917920351028442383e+00 5.629450798034667969e+00 2.897446870803833008e+00 -2.499739170074462891e+00 -4.128779411315917969e+00 3.676981925964355469e+00 3.462114334106445312e+00 -4.920034110546112061e-01 -1.136614680290222168e+00 3.671412706375122070e+00 3.043601989746093750e+00 -4.192687571048736572e-01 -2.009967803955078125e+00 2.955932140350341797e+00 2.336465835571289062e+00 -1.176848411560058594e+00 -1.376041412353515625e+00
1.848787536621093750e+02 -1.633087005615234375e+02 -4.842522811889648438e+01 7.187085723876953125e+01 3.925951766967773438e+01 -3.482650375366210938e+01 -6.211102008819580078e+00 1.702487754821777344e+01 3.622916412353515625e+01 -3.183576393127441406e+01 -9.521442413330078125e+00 1.443532180786132812e+01 3.243165969848632812e+01 -2.747209548950195312e+01 -9.893356561660766602e-01 1.720807075500488281e+01 2.734431266784667969e+01 -2.253201293945312500e+01 -1.503077125549316406e+01 -3.754436969757080078e+00 2.001469039916992188e+01 -1.688601112365722656e+01 9.216045379638671875e+00 5.524037361145019531e+00 1.928391838073730469e+01 -1.672622871398925781e+01 6.342337131500244141e+00 7.202609539031982422e+00 1.868122673034667969e+01 -1.655169105529785156e+01 -5.018147468566894531e+00 7.060311317443847656e+00 2.019053840637207031e+01 -1.710293006896972656e+01 -6.159172654151916504e-01 1.071299552917480469e+01 1.746508979797363281e+01 -1.574060916900634766e+01 -3.992758989334106445e+00 -6.428099632263183594e+00 1.577476215362548828e+01 -1.313658428192138672e+01 -8.411069869995117188e+00 -2.350994110107421875e+00 1.506654453277587891e+01 -1.239920425415039062e+01 6.661467552185058594e+00 5.374509811401367188e+00 1.364409923553466797e+01 -1.136225414276123047e+01 -7.275004863739013672e+00 -2.033450365066528320e+00 1.361189937591552734e+01 -1.104326534271240234e+01 -9.495957493782043457e-01 7.901162147521972656e+00 1.144537544250488281e+01 -9.252060890197753906e+00 -7.151030898094177246e-01 6.699598312377929688e+00 9.131991386413574219e+00 -7.510468006134033203e+00 -4.989840507507324219e+00 -1.444862604141235352e+00 9.005540847778320312e+00 -7.739405155181884766e+00 3.644577741622924805e+00 2.813968896865844727e+00 8.662384033203125000e+00 -7.800065994262695312e+00 3.277631282806396484e+00 1.858224153518676758e+00 8.557044029235839844e+00 -7.795464992523193359e+00 7.116498947143554688e-01 3.456484317779541016e+00 6.805808544158935547e+00 -5.334356784820556641e+00 -4.218320369720458984e+00 2.635241746902465820e-01
3.375423889160156250e+02 -1.449056549072265625e+02 5.293182373046875000e+01 -3.002256469726562500e+02 1.947162933349609375e+02 -8.367728424072265625e+01 3.048404502868652344e+01 -1.731567840576171875e+02 1.157480468750000000e+02 -5.205518722534179688e+01 2.612710762023925781e+01 -1.000262069702148438e+02 7.556296539306640625e+01 -3.222969818115234375e+01 1.181340122222900391e+01 -6.731606292724609375e+01 7.408338928222656250e+01 -3.075206947326660156e+01 8.688679695129394531e+00 -6.683685302734375000e+01 6.760194396972656250e+01 -2.899504089355468750e+01 1.045651054382324219e+01 -6.016619873046875000e+01 6.311459732055664062e+01 -2.657202529907226562e+01 1.040907955169677734e+01 -5.629414367675781250e+01 5.257344818115234375e+01 -2.456840515136718750e+01 1.237060356140136719e+01 -4.480322647094726562e+01 4.661635589599609375e+01 -1.990480422973632812e+01 7.634204387664794922e+00 -4.145602798461914062e+01 4.720219802856445312e+01 -1.880798530578613281e+01 9.477354049682617188e+00 -4.224318695068359375e+01 3.732636260986328125e+01 -1.568872070312500000e+01 6.286386966705322266e+00 -3.328066635131835938e+01 2.490423965454101562e+01 -1.077476215362548828e+01 4.324669361114501953e+00 -2.203231430053710938e+01 2.381158065795898438e+01 -1.026198482513427734e+01 3.425294399261474609e+00 -2.121203422546386719e+01 1.911198425292968750e+01 -9.134439468383789062e+00 4.104852199554443359e+00 -1.627820968627929688e+01 1.576277446746826172e+01 -7.213791847229003906e+00 3.646851062774658203e+00 -1.353243255615234375e+01 1.585549640655517578e+01 -7.311502933502197266e+00 3.223825216293334961e+00 -1.369473075866699219e+01 1.666157341003417969e+01 -7.143296718597412109e+00 3.547430515289306641e+00 -1.462863826751708984e+01 1.766596984863281250e+01 -7.335044860839843750e+00 2.537972450256347656e+00 -1.586953926086425781e+01 9.734553337097167969e+00 -4.860106945037841797e+00 1.828326582908630371e+00 -8.233961105346679688e+00 1.021207237243652344e+01 -4.078751087188720703e+00 1.948144912719726562e+00 -9.157234191894531250e+00
5.745389938354492188e+01 8.245859146118164062e+00 5.480252456665039062e+01 1.515385341644287109e+01 4.854676437377929688e+01 -3.023985862731933594e+01 3.774959182739257812e+01 4.160239696502685547e+00 4.988784408569335938e+01 -4.153875350952148438e+00 4.688687896728515625e+01 -1.652763938903808594e+01 4.278681564331054688e+01 -3.667639493942260742e+00 4.005233383178710938e+01 -1.459693145751953125e+01 3.917820358276367188e+01 5.622908115386962891e+00 3.737021636962890625e+01 1.033351612091064453e+01 3.662411499023437500e+01 -2.931744456291198730e-01 3.495891952514648438e+01 1.091393470764160156e+01 1.806382560729980469e+01 -1.128258991241455078e+01 1.402453231811523438e+01 1.522321105003356934e+00 1.674405479431152344e+01 -1.047626876831054688e+01 1.300689411163330078e+01 1.196620106697082520e+00 1.652089691162109375e+01 -2.402662515640258789e+00 1.594314479827880859e+01 -3.603246212005615234e+00 1.558098125457763672e+01 -9.588498115539550781e+00 1.213214111328125000e+01 1.907571911811828613e+00 1.511165332794189453e+01 -1.977945923805236816e+00 1.428109073638916016e+01 -4.527721405029296875e+00 1.434896564483642578e+01 -8.651727676391601562e+00 1.143967533111572266e+01 4.174145460128784180e-01 1.352800083160400391e+01 9.162721633911132812e-01 1.290273284912109375e+01 3.960649490356445312e+00 1.053516101837158203e+01 -6.697530269622802734e+00 8.118700981140136719e+00 4.683943986892700195e-01 1.047827529907226562e+01 1.259244829416275024e-01 1.004545402526855469e+01 2.977792739868164062e+00 9.859889030456542969e+00 -4.523008465766906738e-01 9.384040832519531250e+00 -2.992092132568359375e+00 9.004438400268554688e+00 -5.832313060760498047e+00 6.839852333068847656e+00 5.295848250389099121e-01 8.433506965637207031e+00 -2.884390056133270264e-01 8.030037879943847656e+00 -2.561119794845581055e+00 7.975181102752685547e+00 -1.482576578855514526e-01 7.439517974853515625e+00 -2.869687318801879883e+00 7.175746917724609375e+00 -4.272511005401611328e+00 5.746792793273925781e+00 4.597410261631011963e-01
2.697255554199218750e+02 1.979836883544921875e+02 1.802645721435546875e+02 -3.254266357421875000e+01 1.702141876220703125e+02 1.129551086425781250e+02 1.257238311767578125e+02 -2.018743896484375000e+01 4.738733673095703125e+01 3.519425582885742188e+01 3.131768417358398438e+01 -5.111414432525634766e+00 3.573968124389648438e+01 2.653701400756835938e+01 2.335376358032226562e+01 -5.264364719390869141e+00 2.434756851196289062e+01 1.843644332885742188e+01 1.571440219879150391e+01 -2.441142320632934570e+00 1.953924369812011719e+01 1.374669170379638672e+01 1.377333927154541016e+01 -1.762288212776184082e+00 1.639877510070800781e+01 1.156986141204833984e+01 1.145033645629882812e+01 -1.986938595771789551e+00 4.503168582916259766e+00 3.126198768615722656e+00 3.235055446624755859e+00 -1.995621323585510254e-01 3.529930114746093750e+00 2.564047098159790039e+00 2.383998870849609375e+00 -4.501307308673858643e-01 3.093818187713623047e+00 1.834992766380310059e+00 2.484699964523315430e+00 -1.754388660192489624e-01 2.423589468002319336e+00 1.944190382957458496e+00 1.378691673278808594e+00 -4.394530057907104492e-01 2.287597417831420898e+00 1.891700148582458496e+00 1.276345491409301758e+00 -1.597325205802917480e-01 1.492911219596862793e+00 1.314204216003417969e+00 6.536019444465637207e-01 -2.728661894798278809e-01 1.106065154075622559e+00 6.332655549049377441e-01 8.833998441696166992e-01 -2.048406749963760376e-01 1.083836555480957031e+00 8.955625295639038086e-01 2.422285676002502441e-01 -5.603524446487426758e-01 9.954029321670532227e-01 6.814056634902954102e-01 5.271877646446228027e-01 -4.985843598842620850e-01 5.818020701408386230e-01 4.994560182094573975e-01 2.146855890750885010e-01 -2.072375863790512085e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
